0,0,0
-88.85825298,-44.06530585,-6.094490768
-254.8015271,-199.8815221,-385.6124626
-478.1148107,-27.28887239,-672.8667278
-19.67702386,3.304861379,-760.4185276
-19.85033568,3.066631794,-754.8787363
90.04620421,45.81096435,3.476052737
193.7485895,72.57383928,-332.9335706
155.2608399,231.1540546,-746.3250204
-19.03077594,2.322613097,-766.8076809
-18.94237713,1.950598309,-754.2588177
0.002168412,-0.000433307,0.088130503
47.49080092,-8.534643914,205.1920299
113.3780671,-46.91339315,442.3046712
160.0823826,-97.06372352,467.7511596
142.1340294,-75.24901766,569.6690117
10.54701628,-2.427565808,445.8275624
165.3172521,21.99989377,397.3409253
189.7430094,102.1785105,178.6201241
315.0347144,-112.7083939,139.9819127
3.085152848,-1.936170822,123.3998105
3.708174206,-2.018867895,155.7610925
2.636360407,-2.090021616,110.753042
2.636360407,-2.090021616,110.753042
10.54701628,-2.427565808,445.8275624
41.77634001,-100.0990628,389.902155
81.53257031,-150.7222456,158.3273302
234.9369179,-84.40165123,213.6053828
2.677688157,-0.984540951,172.7379118
3.594438676,-1.211931048,205.771724
2.347301996,-1.147074782,169.8891774
2.347301996,-1.147074782,169.8891774
