312.0987608,257.6082313,306.6396006,260.4549221,347.380568,278.9112119,375.2161715,323.5880534,0,0,0,0,317.5579209,254.7615405,354.508203,277.0767563,373.9731347,322.2369373,0,0,0,0,0,0,0,0,307.7922643,184.1333818,308.6264919,158.615134,309.0436056,145.8560101,0,0,319.3917309,179.6464674,339.5330935,164.6793257,364.3474449,138.5997081,0,0,0,0,0,0,0,0,0,0,296.1927977,188.6202961,344.2730582,162.893669,362.7960205,137.9147122,0,0,0,0,0,0,0,0
309.7986125,267.231622,306.0212948,269.0801835,348.2259049,303.9990127,348.8459894,359.6578093,0,0,0,0,313.5759302,265.3830604,298.1797993,319.7175943,276.6331711,366.1042378,0,0,0,0,0,0,0,0,316.9332086,189.8614419,322.6676117,162.4327019,325.5348133,148.7183319,0,0,324.0669402,184.2641852,352.8673906,173.5471396,382.6422188,145.3042662,0,0,0,0,0,0,0,0,0,0,309.7994769,195.4586985,356.5713126,172.2125899,384.3403944,143.8812506,0,0,0,0,0,0,0,0
310.6904957,272.0002556,306.7523824,273.0279898,353.0012664,304.2190094,352.5392975,362.3280784,0,0,0,0,314.6286091,270.9725214,323.6322935,307.4375312,311.4951829,340.5038732,0,0,0,0,0,0,0,0,317.0188291,196.8853006,327.6247979,168.8296586,332.9277822,154.8018376,0,0,325.3068801,193.5390307,352.4552885,178.7051511,388.4331371,155.1215563,0,0,0,0,0,0,0,0,0,0,308.7307781,200.2315706,350.0141053,182.3003005,387.271556,153.004076,0,0,0,0,0,0,0,0
324.8452402,286.7797819,316.732988,289.1048582,329.0870015,335.2248429,313.2335706,350.242143,0,0,0,0,332.9574924,284.4547056,351.6222062,318.2002613,372.1612906,365.0230434,0,0,0,0,0,0,0,0,326.4648977,207.0841143,326.7395317,182.9542619,326.8768487,170.8893357,0,0,336.4925448,201.1033013,365.2743441,189.6141829,391.1488559,167.2885495,0,0,0,0,0,0,0,0,0,0,316.4372506,213.0649274,324.1020226,219.7437226,352.1460806,186.359824,0,0,0,0,0,0,0,0
343.0362052,285.5911868,332.2389563,286.5383423,337.332371,331.1176019,283.7977347,358.3303762,0,0,0,0,353.833454,284.6440312,381.3537601,324.9911767,383.3049208,375.1629448,0,0,0,0,0,0,0,0,332.0749732,212.6967274,334.7056615,186.9166895,336.0210057,174.0266706,0,0,345.5602099,207.5389745,362.5313126,221.5539769,384.2305364,197.4752643,0,0,0,0,0,0,0,0,0,0,318.5897365,217.8544803,352.3579249,229.7509813,376.3621063,196.2181686,0,0,0,0,0,0,0,0
356.7450391,280.0179658,345.8005076,283.1091582,370.1927402,329.5244552,378.4049238,374.958911,0,0,0,0,367.6895707,276.9267734,379.3252863,323.5397021,384.3793837,376.6251419,0,0,0,0,0,0,0,0,336.0476473,207.9278283,331.5553519,185.4869166,329.3092041,174.2664607,0,0,351.671534,202.2403802,374.4327844,210.1764802,362.4725137,222.8557133,0,0,0,0,0,0,0,0,0,0,320.4237607,213.6152765,338.5700343,249.1785596,364.7439819,228.3370264,0,0,0,0,0,0,0,0
358.7120012,267.2192847,345.7438698,273.3669865,363.2156107,322.9269698,375.651379,370.3777779,0,0,0,0,371.6801325,261.0715828,381.8130722,322.9050637,377.2368774,370.6062207,0,0,0,0,0,0,0,0,333.5826545,199.933207,327.614131,176.5142864,324.6298692,164.8048261,0,0,354.2891272,190.6013563,381.8290984,211.1979881,361.9867717,219.2858627,0,0,0,0,0,0,0,0,0,0,312.8761818,209.2650576,318.0991115,246.2132766,340.9192483,241.5309058,0,0,0,0,0,0,0,0
354.0282913,254.8596217,338.8344274,257.9711455,368.0504122,314.9280407,366.2945325,362.1851544,0,0,0,0,369.2221551,251.748098,368.5281652,316.8856925,369.1112216,362.1496716,0,0,0,0,0,0,0,0,327.3888702,198.995278,329.0044179,173.9754969,329.8121917,161.4656064,0,0,346.5776047,188.0534473,381.5535436,193.6195995,373.4866833,199.5342486,0,0,0,0,0,0,0,0,0,0,308.2001357,209.9371088,301.0852843,238.1423071,305.167106,245.9409551,0,0,0,0,0,0,0,0
354.0282913,254.8596217,338.8344274,257.9711455,368.0504122,314.9280407,366.2945325,362.1851544,0,0,0,0,369.2221551,251.748098,368.5281652,316.8856925,369.1112216,362.1496716,0,0,0,0,0,0,0,0,327.3888702,198.995278,329.0044179,173.9754969,329.8121917,161.4656064,0,0,346.5776047,188.0534473,381.5535436,193.6195995,373.4866833,199.5342486,0,0,0,0,0,0,0,0,0,0,308.2001357,209.9371088,301.0852843,238.1423071,305.167106,245.9409551,0,0,0,0,0,0,0,0
361.6356875,256.6915712,348.3212423,263.2807241,373.8624588,307.3054959,374.8132366,357.555777,0,0,0,0,374.9501326,250.1024183,378.6732172,287.8866351,375.5806915,356.9747508,0,0,0,0,0,0,0,0,323.4072883,203.7023608,327.7493066,176.8583361,329.9203157,163.4363238,0,0,348.3659818,189.2897679,395.5495041,166.619904,402.8001422,163.4391249,0,0,0,0,0,0,0,0,0,0,298.4485949,218.1149536,274.1239313,250.5765336,261.0034447,255.4962298,0,0,0,0,0,0,0,0
356.6523462,255.5697177,331.9267312,253.5064715,377.7785678,269.3344051,371.3096824,307.1786202,0,0,0,0,381.3779612,257.6329638,377.5968859,285.1624814,369.2484419,356.5060252,0,0,0,0,0,0,0,0,318.0029272,211.9457301,317.2190845,187.1527944,316.8271632,174.7563266,0,0,339.4619776,197.9675877,365.3404358,181.2703693,395.6566681,162.3121355,0,0,0,0,0,0,0,0,0,0,296.5438768,225.9238724,274.0469818,241.7498935,259.7076665,242.7888096,0,0,0,0,0,0,0,0
356.6523462,255.5697177,331.9267312,253.5064715,377.7785678,269.3344051,371.3096824,307.1786202,0,0,0,0,381.3779612,257.6329638,377.5968859,285.1624814,369.2484419,356.5060252,0,0,0,0,0,0,0,0,318.0029272,211.9457301,317.2190845,187.1527944,316.8271632,174.7563266,0,0,339.4619776,197.9675877,365.3404358,181.2703693,395.6566681,162.3121355,0,0,0,0,0,0,0,0,0,0,296.5438768,225.9238724,274.0469818,241.7498935,259.7076665,242.7888096,0,0,0,0,0,0,0,0
337.4683344,269.2990764,312.524442,269.7889641,280.1129872,279.8824087,286.7437024,323.7528593,0,0,0,0,362.4122269,268.8091886,367.2247707,298.6599952,358.0543963,356.6712235,0,0,0,0,0,0,0,0,309.734133,216.868283,306.5102537,189.5942084,304.898314,175.9571711,0,0,333.1545081,201.9084941,355.6572145,186.2231981,383.2748336,168.0079814,0,0,0,0,0,0,0,0,0,0,286.3137579,231.8280719,266.2434432,249.7358451,250.5648952,251.7754187,0,0,0,0,0,0,0,0
332.2759846,270.2472891,314.6513209,268.637035,349.3589453,305.6478239,349.8301384,353.9142928,0,0,0,0,349.9006483,271.8575431,352.2061478,300.3130158,348.020662,354.6250936,0,0,0,0,0,0,0,0,302.191792,213.2522689,299.2238142,194.8532527,297.7398253,185.6537446,0,0,324.6721401,201.9559706,348.7579262,190.9203221,386.5901681,172.1878337,0,0,0,0,0,0,0,0,0,0,279.7114438,224.5485671,270.3686845,250.616536,252.9500926,255.1361869,0,0,0,0,0,0,0,0
332.2759846,270.2472891,314.6513209,268.637035,349.3589453,305.6478239,349.8301384,353.9142928,0,0,0,0,349.9006483,271.8575431,352.2061478,300.3130158,348.020662,354.6250936,0,0,0,0,0,0,0,0,302.191792,213.2522689,299.2238142,194.8532527,297.7398253,185.6537446,0,0,324.6721401,201.9559706,348.7579262,190.9203221,386.5901681,172.1878337,0,0,0,0,0,0,0,0,0,0,279.7114438,224.5485671,270.3686845,250.616536,252.9500926,255.1361869,0,0,0,0,0,0,0,0
340.7857848,260.0942128,331.3803654,267.0119091,336.9904092,305.7253445,333.7582082,353.4973299,0,0,0,0,350.1912042,253.1765164,345.1520858,299.0016555,336.6002743,353.488478,0,0,0,0,0,0,0,0,298.2427075,208.1298415,290.9798903,186.1142093,287.3484817,175.1063931,0,0,319.5361631,196.9770637,350.6958882,193.9832858,389.8075816,190.7620513,0,0,0,0,0,0,0,0,0,0,276.949252,219.2826193,276.3904983,249.7574132,263.9742034,261.0521946,0,0,0,0,0,0,0,0
332.1523212,257.6203747,319.6995892,262.8774914,323.5539198,314.1120955,320.8095161,354.1641441,0,0,0,0,344.6050532,252.363258,359.1962715,284.0045273,417.013858,290.5910499,0,0,0,0,0,0,0,0,294.111661,205.6644025,285.1304183,185.5519363,280.639797,175.4957032,0,0,311.2618846,195.8678012,345.3317201,220.0547176,332.7591186,233.209313,0,0,0,0,0,0,0,0,0,0,276.9614375,215.4610037,279.2203409,249.20596,272.387847,270.1261197,0,0,0,0,0,0,0,0
339.7075735,254.2712459,326.7921956,260.0363386,317.4018333,305.6089667,305.4371027,354.2597813,0,0,0,0,352.6229513,248.5061532,376.1211751,292.7556855,386.2166436,339.3804367,0,0,0,0,0,0,0,0,304.2307857,193.4584414,285.6029952,180.0862446,276.2891,173.4001462,0,0,311.3275218,185.758247,334.5890207,219.0762324,336.1064157,240.988528,0,0,0,0,0,0,0,0,0,0,297.1340496,201.1586358,299.9320365,220.8503839,297.6691922,212.6476438,0,0,0,0,0,0,0,0
340.209996,262.8588072,333.8244968,263.6234217,317.2256143,310.9183102,299.8042386,356.2290473,0,0,0,0,346.5954953,262.0941927,336.7574115,305.9293191,297.6799145,356.96036,0,0,0,0,0,0,0,0,307.4133309,196.8221438,287.4776365,176.1277134,277.5097893,165.7804983,0,0,316.566152,190.3899688,335.8926285,204.9703278,331.2508614,247.2991539,0,0,0,0,0,0,0,0,0,0,298.2605099,203.2543187,320.7315749,240.7667565,315.8999158,254.4023849,0,0,0,0,0,0,0,0
342.495163,262.3789658,330.7456676,268.138122,324.8578381,314.5507649,292.176387,352.8091449,0,0,0,0,354.2446584,256.6198097,371.3800709,304.3890952,360.2387953,350.2181049,0,0,0,0,0,0,0,0,316.7434983,198.4421913,298.3185283,174.3703093,289.1060433,162.3343684,0,0,331.8959851,186.723333,345.2280698,158.1636379,335.6301086,152.6751132,0,0,0,0,0,0,0,0,0,0,301.5910115,210.1610495,317.4540224,249.6390871,313.9375832,254.0512656,0,0,0,0,0,0,0,0
337.1537918,271.1298452,326.5561425,271.8655901,347.2828433,322.9838285,339.6876467,347.7906892,0,0,0,0,347.751441,270.3941003,367.9237958,316.0025262,341.5349811,342.1784039,0,0,0,0,0,0,0,0,329.2891463,199.9084193,331.0521408,174.0224875,331.9336381,161.0795216,0,0,344.8904544,194.044447,364.3631416,200.8719738,358.6011957,191.4562132,0,0,0,0,0,0,0,0,0,0,313.6878381,205.7723916,303.0888872,239.4109709,319.2122084,255.4799231,0,0,0,0,0,0,0,0
332.6891603,288.5555013,324.1372687,287.629134,369.1084638,311.3185188,344.0642775,344.8888904,0,0,0,0,341.2410519,289.4818686,364.6171989,311.482726,346.3633666,345.0959561,0,0,0,0,0,0,0,0,350.5523957,221.9931231,365.0329643,201.6542154,372.2732487,191.4847616,0,0,363.2381515,227.1199068,362.7208161,262.631485,365.4063424,280.2473131,0,0,0,0,0,0,0,0,0,0,337.8666398,216.8663394,303.4043923,201.6045546,303.2069492,201.0930205,0,0,0,0,0,0,0,0
345.679235,311.8216204,335.1186616,313.0856704,365.9157183,315.4478199,350.3442169,354.9944102,0,0,0,0,356.2398084,310.5575704,368.9171197,319.2444873,354.3423209,354.7054887,0,0,0,0,0,0,0,0,373.1567068,273.8354139,387.1065838,264.9988435,394.0815223,260.5805583,0,0,383.0483116,280.3191136,387.6449954,296.6862702,378.1858282,294.4177487,0,0,0,0,0,0,0,0,0,0,363.2651019,267.3517143,354.6356186,284.5851376,373.2944576,293.0824354,0,0,0,0,0,0,0,0
323.5814344,339.7638927,332.8055934,342.2247597,367.7705767,328.5597113,342.3236117,355.3048774,0,0,0,0,314.3572754,337.3030257,315.5012943,328.3822126,328.1191148,347.6543261,0,0,0,0,0,0,0,0,372.1728349,292.7630577,387.9773806,289.9490767,395.8796534,288.5420862,0,0,373.206056,300.8975608,359.061465,327.5352243,361.5234603,347.6201268,0,0,0,0,0,0,0,0,0,0,371.1396138,284.6285547,352.5927877,260.7689335,313.5752431,240.1151565,0,0,0,0,0,0,0,0
345.2703685,322.5957907,337.4272349,322.7113684,369.7354525,335.0126728,337.6137412,357.1344895,0,0,0,0,353.1135021,322.4802129,368.2858241,333.746972,387.8825066,351.9497342,0,0,0,0,0,0,0,0,375.8948986,297.3810671,388.0024502,286.5184411,394.056226,281.087128,0,0,379.8494058,299.9962939,387.5346366,333.67364,400.6927623,351.3783969,0,0,0,0,0,0,0,0,0,0,371.9403915,294.7658403,338.9884059,261.7764336,310.5097399,230.5357477,0,0,0,0,0,0,0,0
349.1296569,324.3139421,340.7584778,329.3677097,348.0213134,331.1419035,337.2461559,357.1151815,0,0,0,0,357.500836,319.2601744,379.8223544,323.1215631,386.6082591,351.4417658,0,0,0,0,0,0,0,0,372.7997637,274.8768619,381.8030579,268.8984558,386.3047051,265.9092528,0,0,383.6248925,281.7641468,382.4897168,320.6423682,399.1740499,346.5855649,0,0,0,0,0,0,0,0,0,0,361.9746348,267.9895769,312.1802299,237.8145204,294.4444028,222.8945616,0,0,0,0,0,0,0,0
322.8333721,300.4871236,311.5567171,298.0307443,345.5424395,318.6423915,336.8276698,351.4003815,0,0,0,0,334.1100271,302.9435028,360.5908559,314.0298605,341.4141481,350.9089491,0,0,0,0,0,0,0,0,360.5140505,252.5512293,383.366049,239.1766811,394.7920483,232.4894069,0,0,375.9804768,265.6567151,384.5074707,295.7503576,399.2167377,318.1690479,0,0,0,0,0,0,0,0,0,0,345.0476241,239.4457435,308.7956562,232.0839342,283.3381686,222.2112258,0,0,0,0,0,0,0,0
322.8333721,300.4871236,311.5567171,298.0307443,345.5424395,318.6423915,336.8276698,351.4003815,0,0,0,0,334.1100271,302.9435028,360.5908559,314.0298605,341.4141481,350.9089491,0,0,0,0,0,0,0,0,360.5140505,252.5512293,383.366049,239.1766811,394.7920483,232.4894069,0,0,375.9804768,265.6567151,384.5074707,295.7503576,399.2167377,318.1690479,0,0,0,0,0,0,0,0,0,0,345.0476241,239.4457435,308.7956562,232.0839342,283.3381686,222.2112258,0,0,0,0,0,0,0,0
323.4176731,254.7278965,312.4716246,254.9107352,331.6618195,301.3135961,335.1278666,346.7797471,0,0,0,0,334.3637216,254.5450579,338.1510675,300.9967365,333.9916802,347.7503952,0,0,0,0,0,0,0,0,348.6622176,193.751956,364.2350165,182.237313,372.021416,176.4799914,0,0,359.5301429,197.0615272,350.1663607,226.7677334,352.2906351,247.3296263,0,0,0,0,0,0,0,0,0,0,337.7942924,190.4423847,308.6306554,224.151164,307.2094263,256.9702947,0,0,0,0,0,0,0,0
323.4176731,254.7278965,312.4716246,254.9107352,331.6618195,301.3135961,335.1278666,346.7797471,0,0,0,0,334.3637216,254.5450579,338.1510675,300.9967365,333.9916802,347.7503952,0,0,0,0,0,0,0,0,348.6622176,193.751956,364.2350165,182.237313,372.021416,176.4799914,0,0,359.5301429,197.0615272,350.1663607,226.7677334,352.2906351,247.3296263,0,0,0,0,0,0,0,0,0,0,337.7942924,190.4423847,308.6306554,224.151164,307.2094263,256.9702947,0,0,0,0,0,0,0,0
324.4778757,239.8029009,308.6824824,237.0546468,314.1803151,291.1033443,318.2020149,340.515854,0,0,0,0,340.273269,242.551155,336.7471203,290.3799528,319.6577395,341.5258795,0,0,0,0,0,0,0,0,339.3546561,168.7627296,361.4562557,156.7902902,372.5070555,150.8040706,0,0,354.9072629,181.1427939,367.7071578,209.2903063,379.7664484,210.5050499,0,0,0,0,0,0,0,0,0,0,323.8020494,156.3826652,298.235743,134.8301664,289.4965046,117.4949124,0,0,0,0,0,0,0,0
319.0955622,239.4212325,303.6858554,236.3614005,298.9034533,290.6674801,305.8981716,344.6323929,0,0,0,0,334.505269,242.4810645,326.0230991,294.082359,309.8774484,342.7053622,0,0,0,0,0,0,0,0,340.8914636,164.5292667,356.0171687,147.9016899,363.5800213,139.5879014,0,0,364.2591566,170.4808351,390.1645373,165.5332962,404.5003707,141.4682789,0,0,0,0,0,0,0,0,0,0,317.5237705,158.5776984,283.4321564,159.0453886,286.5388991,158.4253304,0,0,0,0,0,0,0,0
316.4723064,239.4667994,314.2826109,238.7608056,305.4974657,293.2463565,322.1758352,346.7827501,0,0,0,0,318.6620018,240.1727933,307.1400984,293.346234,317.9430627,347.3568845,0,0,0,0,0,0,0,0,338.9025556,161.0485061,335.8616263,140.0459602,334.3411617,129.5446873,0,0,340.8278589,162.0326206,336.5773141,143.359778,328.5587101,120.0341585,0,0,0,0,0,0,0,0,0,0,336.9772523,160.0643916,337.5239228,143.1503947,331.189627,119.681552,0,0,0,0,0,0,0,0
318.3230259,242.6478365,319.1821001,246.4031245,316.7589252,300.6845387,320.8550939,348.546832,0,0,0,0,317.4639518,238.8925486,313.7960994,301.6113223,325.4688821,351.5213548,0,0,0,0,0,0,0,0,336.2650072,157.8834807,321.9284019,145.1462006,314.7600992,138.7775606,0,0,334.0647296,158.947708,310.9806321,130.3506196,301.0615374,128.3455671,0,0,0,0,0,0,0,0,0,0,338.4652848,156.8192534,311.8692052,130.7008186,303.3306929,127.1422537,0,0,0,0,0,0,0,0
326.5397983,242.4577672,338.9878051,242.8542912,313.3650038,300.3893226,322.5048718,353.1899763,0,0,0,0,314.0917915,242.0612432,309.2292378,298.2631547,327.5947015,354.5400921,0,0,0,0,0,0,0,0,325.3260104,174.6176546,323.7054681,150.3600003,322.895197,138.2311732,0,0,304.6735059,170.2558741,281.3036346,167.9068814,273.1813617,154.8121759,0,0,0,0,0,0,0,0,0,0,345.9785149,178.9794352,367.7457837,204.5406284,354.7181788,227.7051257,0,0,0,0,0,0,0,0
329.0551303,250.6972654,341.6767394,251.65181,317.8099292,303.730069,322.3947257,357.027374,0,0,0,0,316.4335213,249.7427208,309.208217,305.7763374,325.1685189,357.6905821,0,0,0,0,0,0,0,0,328.1525429,178.129957,315.0599132,153.2780388,308.5135984,140.8520797,0,0,306.5935155,174.5579398,259.940546,166.1873319,271.4261947,162.2718731,0,0,0,0,0,0,0,0,0,0,349.7115702,181.7019743,366.484701,209.234336,353.1047477,230.1913684,0,0,0,0,0,0,0,0
321.5784569,257.5804369,336.1285079,258.7029759,344.5971757,299.3729471,347.2781598,344.0410886,0,0,0,0,307.0284059,256.4578979,308.1117692,300.376705,315.2453179,342.3267753,0,0,0,0,0,0,0,0,322.4224588,192.520497,317.977442,173.1984379,315.7549336,163.5374083,0,0,301.2226622,191.3396824,275.4114067,210.1720727,287.0062125,202.5308022,0,0,0,0,0,0,0,0,0,0,343.6222554,193.7013117,363.5541646,222.0208461,358.8479212,223.5717657,0,0,0,0,0,0,0,0
332.0613503,267.0342012,332.4694104,270.4926584,350.5548322,308.7635949,344.4351577,344.0059684,0,0,0,0,331.6532901,263.575744,327.3613122,301.0667903,346.6221919,344.0144794,0,0,0,0,0,0,0,0,337.2222582,200.5054563,306.8976116,186.6570099,291.7352882,179.7327867,0,0,331.6635566,200.9406658,348.8461631,221.2943781,354.22117,240.266797,0,0,0,0,0,0,0,0,0,0,342.7809598,200.0702468,364.8919434,223.9838185,361.3251051,241.3220438,0,0,0,0,0,0,0,0
325.5630847,267.4534304,336.6552984,268.0538625,355.5936817,307.0385052,348.2363844,339.7006414,0,0,0,0,314.470871,266.8529982,327.0894267,293.5075447,344.6556088,340.7577925,0,0,0,0,0,0,0,0,332.6212981,203.1084114,300.4911149,186.1310207,284.4260233,177.6423254,0,0,320.5509688,205.8189246,274.9224223,213.6877662,241.3432073,206.7925026,0,0,0,0,0,0,0,0,0,0,344.6916273,200.3978982,362.2729043,233.4911693,359.0768329,237.4382593,0,0,0,0,0,0,0,0
321.1575451,268.723022,331.0176714,267.0928443,342.3553235,299.9736715,348.1615699,330.0894314,0,0,0,0,311.2974188,270.3531996,300.6587221,286.5789373,345.2653233,325.8993744,0,0,0,0,0,0,0,0,321.8687932,204.3394513,294.9542882,188.6114008,281.4970357,180.7473756,0,0,305.7134141,208.1199768,272.9291801,213.2461792,236.2932561,206.6210176,0,0,0,0,0,0,0,0,0,0,338.0241723,200.5589257,357.9331671,228.5052425,350.9499503,245.6702344,0,0,0,0,0,0,0,0
313.0608644,268.6416332,325.920218,269.1561818,344.0402361,304.5742126,339.3705939,324.8948607,0,0,0,0,300.2015108,268.1270845,316.5780848,300.7321561,329.9215906,318.1933191,0,0,0,0,0,0,0,0,315.1840579,201.3297454,290.5226454,186.1267709,278.1919391,178.5252836,0,0,298.8447229,205.3005708,266.5549033,214.3942296,234.1895715,205.5304764,0,0,0,0,0,0,0,0,0,0,331.5233929,197.35892,353.9539877,225.0632475,344.7099777,245.5784217,0,0,0,0,0,0,0,0
297.4312893,267.4880166,283.4929135,270.1765475,294.0144315,300.5080616,293.8120054,332.9527208,0,0,0,0,311.3696652,264.7994858,327.6076527,301.0313059,341.7666769,338.5696128,0,0,0,0,0,0,0,0,297.0912822,206.0925007,285.3496678,189.95832,279.4788606,181.8912296,0,0,311.4639235,205.2030371,259.988025,212.0399841,228.2055248,209.2120968,0,0,0,0,0,0,0,0,0,0,282.7186409,206.9819644,257.0075254,211.5940455,228.3041905,208.5814859,0,0,0,0,0,0,0,0
292.7282002,277.8364197,301.1711736,278.0289827,332.9914187,295.8712278,339.1455388,335.5287111,0,0,0,0,284.2852269,277.6438568,334.676152,297.4019244,339.3231166,336.438336,0,0,0,0,0,0,0,0,299.840215,207.977493,276.69967,194.5642911,265.1293974,187.8576901,0,0,279.7192422,209.7895304,248.5145905,214.0142192,216.4129796,206.2488959,0,0,0,0,0,0,0,0,0,0,319.9611878,206.1654556,347.1501056,225.8278521,334.2980838,241.1809815,0,0,0,0,0,0,0,0
289.2220495,281.157097,304.4149572,280.764196,334.8194041,297.6070306,338.4833513,337.3651199,0,0,0,0,274.0291418,281.5499979,248.2089745,314.5235629,210.4020819,335.122907,0,0,0,0,0,0,0,0,293.6610496,213.5090844,271.7846828,197.1251849,260.8464995,188.9332352,0,0,274.2916644,214.7133849,241.4238525,220.8199965,222.5637698,216.2744019,0,0,0,0,0,0,0,0,0,0,313.0304348,212.3047839,335.9921071,243.9847331,333.0406436,242.8374849,0,0,0,0,0,0,0,0
284.0801139,283.1283728,300.2078829,282.5880504,325.7006776,307.5326449,340.1144545,338.9243127,0,0,0,0,267.9523449,283.6686953,230.4574603,328.208874,205.4274716,335.7391494,0,0,0,0,0,0,0,0,281.9955659,224.6871975,277.6687994,202.4063631,275.5054161,191.2659459,0,0,262.3851659,226.8415853,249.9799893,254.9311255,265.8475499,264.8849713,0,0,0,0,0,0,0,0,0,0,301.605966,222.5328097,305.5341742,247.0756891,294.2710731,266.5510526,0,0,0,0,0,0,0,0
